   9.2000000e+01   4.4653812e+01  -4.5521367e+00
   9.3000000e+01   5.2576485e+01   5.2708208e+00
   9.4000000e+01   5.1338876e+01   7.0551038e+00
   9.5000000e+01   4.4228812e+01  -3.8344275e+00
   9.6000000e+01   4.5385691e+01  -7.0933191e+00
   9.7000000e+01   4.7508662e+01   3.6039976e+00
   9.8000000e+01   5.2803671e+01  -2.5207858e+00
   9.9000000e+01   4.0284281e+01   9.8095639e+00
   1.0000000e+02   5.2727445e+01  -8.1931908e+00
   1.0100000e+02   4.0807369e+01  -3.6370806e+00
   1.0200000e+02   5.2243677e+01   1.3294295e+01
   1.0300000e+02   4.2827147e+01  -9.0845931e+00
   1.0400000e+02   5.1173434e+01   5.7130237e+00
   1.0500000e+02   3.9036043e+01  -8.5594876e+00
   1.0600000e+02   4.4123612e+01  -6.2246522e-01
   1.0700000e+02   5.4637170e+01   6.5757682e+00
   1.0800000e+02   4.5613154e+01  -1.7008798e+00
   1.0900000e+02   4.5909118e+01   3.2251989e+00
   1.1000000e+02   4.8313789e+01   2.5397019e+00
   1.1100000e+02   4.8782787e+01   1.1555617e+00
   1.1200000e+02   3.9147669e+01  -1.6806744e+01
   1.1300000e+02   5.0820513e+01   1.9154107e+01
   1.1400000e+02   4.0644831e+01  -1.0362882e+00
   1.1500000e+02   4.9401341e+01  -8.0660401e+00
   1.1600000e+02   4.3576623e+01   3.3416286e+00
   1.1700000e+02   4.8237842e+01  -5.3263947e+00
   1.1800000e+02   4.9091962e+01   7.2082266e+00
   1.1900000e+02   5.3158778e+01   3.1639770e+00
   1.2000000e+02   4.4708743e+01   3.7545232e+00
   1.2100000e+02   4.2906176e+01  -1.3764615e+01
   1.2200000e+02   4.0677227e+01   1.2968199e+00
   1.2300000e+02   4.9782636e+01   6.6254208e+00
   1.2400000e+02   4.6421905e+01   9.8101178e+00
   1.2500000e+02   5.0042880e+01  -8.1659456e+00
   1.2600000e+02   4.8384482e+01   2.3977001e+00
   1.2700000e+02   5.3836293e+01  -1.3945631e+00
   1.2800000e+02   3.9970760e+01   3.8678773e+00
   1.2900000e+02   5.0561583e+01   6.3717469e+00
   1.3000000e+02   4.6462844e+01  -6.3302193e+00
   1.3100000e+02   4.2768608e+01  -6.5165722e+00
   1.3200000e+02   4.9134813e+01  -2.1024615e-01
   1.3300000e+02   4.8230851e+01   9.4350761e+00
   1.3400000e+02   4.8930304e+01   1.3646708e-01
   1.3500000e+02   4.1549293e+01  -3.9651520e+00
   1.3600000e+02   4.6619329e+01  -2.6594542e+00
   1.3700000e+02   5.1584099e+01   5.3127430e+00
   1.3800000e+02   4.8834056e+01   1.4622276e+00
   1.3900000e+02   4.8761256e+01  -1.9570964e+00
   1.4000000e+02   4.8579663e+01   1.0031542e+01
   1.4100000e+02   4.1437067e+01  -7.6765585e+00
   1.4200000e+02   5.3081384e+01  -2.7467505e+00
   1.4300000e+02   4.4580470e+01  -4.4916769e+00
   1.4400000e+02   4.4766434e+01   2.1778503e+01
   1.4500000e+02   4.4825219e+01  -1.3685446e+01
   1.4600000e+02   5.2403264e+01  -3.2716128e+00
   1.4700000e+02   4.5860708e+01   3.6006059e-01
   1.4800000e+02   5.0262441e+01   2.0420433e+00
   1.4900000e+02   4.8303865e+01   6.8150313e+00
   1.5000000e+02   4.1928900e+01  -6.3209483e+00
   1.5100000e+02   4.7243492e+01   4.6795466e+00
   1.5200000e+02   4.5344411e+01   4.3090569e+00
   1.5300000e+02   4.6535663e+01  -3.9169637e+00
   1.5400000e+02   5.0666834e+01   6.9685340e+00
   1.5500000e+02   4.1781929e+01   5.4929345e+00
   1.5600000e+02   5.5243586e+01  -4.2029403e+00
   1.5700000e+02   4.2050313e+01  -6.6864827e+00
   1.5800000e+02   4.9137912e+01   3.0498821e+00
   1.5900000e+02   4.8223276e+01   1.4273401e+00
   1.6000000e+02   4.4656161e+01  -1.2077218e+01
   1.6100000e+02   4.8822411e+01   1.2936770e+01
   1.6200000e+02   4.0926883e+01   2.9785359e+00
   1.6300000e+02   4.5700114e+01  -4.4314816e+00
   1.6400000e+02   5.0082639e+01   2.1206290e+00
   1.6500000e+02   5.0346761e+01   5.9809863e+00
   1.6600000e+02   4.4989633e+01  -2.7991200e+00
   1.6700000e+02   4.4484845e+01   3.8365946e+00
   1.6800000e+02   4.8223601e+01   1.3627502e+00
   1.6900000e+02   4.9833682e+01  -4.6363996e+00
   1.7000000e+02   4.8986382e+01   4.8928938e+00
   1.7100000e+02   4.3085119e+01   1.1712219e+00
   1.7200000e+02   4.4097911e+01  -6.9349113e+00
   1.7300000e+02   4.8095541e+01   1.0166517e+01
   1.7400000e+02   4.4736329e+01  -9.5796176e+00
   1.7500000e+02   4.8093867e+01   5.7714980e+00
   1.7600000e+02   4.6013622e+01  -1.0736176e+00
   1.7700000e+02   4.8172397e+01  -6.9528511e-01
   1.7800000e+02   4.3225217e+01  -2.0514464e+00
   1.7900000e+02   4.8515360e+01   4.1203628e+00
   1.8000000e+02   4.8614610e+01  -1.0159530e+00
   1.8100000e+02   4.6010501e+01   1.9807665e+00
   1.8200000e+02   4.5448699e+01  -6.5402748e+00
   1.8300000e+02   5.0931490e+01   1.3382731e+01
   1.8400000e+02   4.1285384e+01  -8.8341071e+00
   1.8500000e+02   4.3665150e+01  -1.1754966e+00
   1.8600000e+02   4.8964232e+01   2.3107220e+00
   1.8700000e+02   4.4611844e+01  -1.2760280e+00
   1.8800000e+02   4.6992190e+01   1.1013193e+00
   1.8900000e+02   4.5837935e+01   1.7674193e+00
   1.9000000e+02   4.6652843e+01  -3.6776815e+00
   1.9100000e+02   5.0983283e+01   7.4319143e+00
   1.9200000e+02   4.3820955e+01  -2.2984407e+00
   1.9300000e+02   4.5888051e+01  -2.8932476e+00
   1.9400000e+02   4.4853099e+01  -2.5716732e-01
   1.9500000e+02   4.5852439e+01  -2.5084209e+00
   1.9600000e+02   5.2057585e+01   5.2689741e+00
   1.9700000e+02   4.7355598e+01   1.6140515e+00
   1.9800000e+02   5.0234127e+01  -2.9279953e-01
   1.9900000e+02   4.6184796e+01   1.7459370e+00
   2.0000000e+02   4.4629339e+01  -4.2972931e+00
   2.0100000e+02   4.8928546e+01   4.8751334e+00
   2.0200000e+02   4.7177886e+01  -2.2834657e+00
   2.0300000e+02   4.9448359e+01   4.3777583e+00
   2.0400000e+02   4.3795462e+01   1.9529919e+00
   2.0500000e+02   4.6438458e+01  -7.1344403e-01
   2.0600000e+02   4.9737791e+01   1.7392707e+00
   2.0700000e+02   4.4311674e+01  -5.0120284e+00
   2.0800000e+02   5.0190754e+01   5.4523522e+00
   2.0900000e+02   4.6825925e+01   3.1126428e-02
   2.1000000e+02   4.8194008e+01   3.7189031e+00
   2.1100000e+02   4.8099864e+01  -2.6056848e+00
   2.1200000e+02   4.5479814e+01  -5.8102635e-01
   2.1300000e+02   4.8514472e+01   1.8410264e+00
   2.1400000e+02   4.5375658e+01   1.4660978e+00
   2.1500000e+02   4.6433470e+01  -5.9196547e+00
   2.1600000e+02   5.2052104e+01   7.6554287e+00
   2.1700000e+02   4.5405481e+01  -8.5687909e+00
   2.1800000e+02   4.8835175e+01   7.5842066e+00
   2.1900000e+02   4.4562002e+01  -2.2348829e-01
   2.2000000e+02   5.0590412e+01  -2.3665510e+00
   2.2100000e+02   4.3534493e+01  -1.8636972e+00
   2.2200000e+02   4.7756487e+01   4.0841546e+00
   2.2300000e+02   4.7397051e+01  -4.1556442e-01
   2.2400000e+02   4.5500163e+01   1.8977870e+00
   2.2500000e+02   4.6439791e+01  -8.7136069e+00
   2.2600000e+02   4.9421816e+01   6.2497316e+00
   2.2700000e+02   4.7316288e+01  -1.0617492e+00
   2.2800000e+02   4.6932198e+01   3.3477833e+00
   2.2900000e+02   4.5925120e+01  -5.1318821e-01
   2.3000000e+02   4.5468750e+01  -1.3020833e+00
   2.3100000e+02   4.5947609e+01  -6.0837317e-01
   2.3200000e+02   4.7637180e+01   2.1240222e+00
   2.3300000e+02   4.4925370e+01   1.5826772e-01
   2.3400000e+02   4.8469818e+01  -3.5894777e-01
   2.3500000e+02   4.6418343e+01   5.7904614e-01
   2.3600000e+02   4.9247230e+01  -7.3721094e-01
   2.3700000e+02   4.6819789e+01   4.0836259e+00
   2.3800000e+02   4.4963336e+01   2.0485863e+00
   2.3900000e+02   4.8902055e+01  -3.2894648e+00
   2.4000000e+02   4.7136413e+01  -1.8639998e+00
   2.4100000e+02   4.6525873e+01   1.6264369e+00
   2.4200000e+02   4.7164089e+01   2.6216689e+00
   2.4300000e+02   4.4570197e+01  -2.3753911e+00
   2.4400000e+02   4.6868719e+01   7.5324791e-01
   2.4500000e+02   4.6358004e+01   5.7922090e+00
   2.4600000e+02   4.6528558e+01  -6.6472563e+00
   2.4700000e+02   4.7468360e+01   6.3988720e+00
   2.4800000e+02   4.7119904e+01  -1.5019672e+00
   2.4900000e+02   4.8384943e+01   1.3317398e+00
   2.5000000e+02   4.6858667e+01  -4.1228315e+00
   2.5100000e+02   4.8049484e+01   3.8903401e+00
   2.5200000e+02   4.7939880e+01  -2.8380508e+00
   2.5300000e+02   4.4389925e+01   3.1508009e+00
   2.5400000e+02   4.8529865e+01   2.0610310e+00
   2.5500000e+02   4.8156882e+01  -9.7669362e-01
   2.5600000e+02   4.7117284e+01  -4.8395576e+00
   2.5700000e+02   4.6864797e+01   6.6849460e+00
   2.5800000e+02   4.6693585e+01  -2.3493819e+00
   2.5900000e+02   4.7051010e+01  -9.6281184e-01
   2.6000000e+02   4.7661831e+01   2.6866904e+00
   2.6100000e+02   4.7354024e+01  -2.8510029e+00
   2.6200000e+02   4.6726175e+01   5.4220512e+00
   2.6300000e+02   4.5560544e+01  -3.8393205e-01
   2.6400000e+02   5.0173081e+01   2.1700660e+00
   2.6500000e+02   4.6441061e+01  -1.9455610e+00
   2.6600000e+02   4.6514749e+01   1.7375410e+00
   2.6700000e+02   4.8502641e+01   6.0965522e-01
   2.6800000e+02   4.6557497e+01   2.3154619e+00
   2.6900000e+02   4.6813392e+01  -1.8378220e+00
   2.7000000e+02   4.8021656e+01  -2.4507190e+00
   2.7100000e+02   4.7599702e+01   4.6518043e+00
   2.7200000e+02   4.7407081e+01  -9.9187370e-01
   2.7300000e+02   4.4332316e+01   1.9730001e+00
   2.7400000e+02   4.6796843e+01  -2.6375422e+00
   2.7500000e+02   4.3692509e+01   2.7740537e+00
   2.7600000e+02   4.8116501e+01  -5.4098657e-01
   2.7700000e+02   4.9201998e+01   9.0937059e-02
   2.7800000e+02   4.6141108e+01   2.0005126e+00
   2.7900000e+02   4.5758520e+01  -2.9119639e+00
   2.8000000e+02   4.8558703e+01   1.8153597e+00
   2.8100000e+02   4.8130587e+01   1.2489141e+00
   2.8200000e+02   4.3701709e+01  -2.8175777e+00
   2.8300000e+02   4.9084411e+01   1.6726022e+00
   2.8400000e+02   4.5572918e+01   3.7946169e+00
   2.8500000e+02   4.7167632e+01  -1.4922114e+00
   2.8600000e+02   4.6300387e+01   5.1265912e-01
   2.8700000e+02   5.0979788e+01   3.7280350e+00
   2.8800000e+02   4.6840942e+01  -4.1034355e+00
   2.8900000e+02   4.4065593e+01  -4.7537788e-01
   2.9000000e+02   4.5807259e+01   4.3699422e+00
   2.9100000e+02   5.0156651e+01  -7.6901168e-01
   2.9200000e+02   4.6646654e+01   4.5803158e-01
   2.9300000e+02   4.6106795e+01   1.7323128e-01
   2.9400000e+02   4.8548082e+01  -3.3050054e+00
   2.9500000e+02   4.0491037e+01   9.5965269e-01
   2.9600000e+02   5.3013562e+01   5.1440774e-01
   2.9700000e+02   4.9914095e+01  -5.8876377e-01
   2.9800000e+02   4.2087045e+01  -3.2937904e+00
   2.9900000e+02   4.9764749e+01   7.2881544e+00
   3.0000000e+02   4.6059082e+01  -6.1814622e-02
   3.0100000e+02   4.8536539e+01  -3.8723811e+00
   3.0200000e+02   4.8839949e+01  -2.4688721e-01
   3.0300000e+02   4.6449054e+01   5.4020505e+00
   3.0400000e+02   4.5818960e+01  -6.2347893e+00
   3.0500000e+02   4.6098073e+01   6.8139669e+00
   3.0600000e+02   5.0205232e+01  -4.5583883e-01
   3.0700000e+02   4.6516296e+01  -3.4894982e+00
   3.0800000e+02   4.2913811e+01   2.1290487e+00
   3.0900000e+02   4.5069494e+01   1.0451438e+00
   3.1000000e+02   4.9209428e+01  -9.0056203e-01
   3.1100000e+02   4.9971301e+01  -9.9673308e-01
   3.1200000e+02   4.3924707e+01  -2.5139138e+00
   3.1300000e+02   4.8493120e+01   3.4016571e+00
   3.1400000e+02   4.5068809e+01  -1.0937975e-01
   3.1500000e+02   4.5103741e+01  -1.9826484e+00
   3.1600000e+02   4.3547727e+01   2.4766724e+00
   3.1700000e+02   5.1162789e+01  -3.8277294e-01
   3.1800000e+02   4.3612286e+01   1.8840771e+00
   3.1900000e+02   4.5475266e+01  -8.2152288e-01
   3.2000000e+02   4.9424100e+01  -1.6124552e+00
   3.2100000e+02   4.7839110e+01  -3.1468597e+00
   3.2200000e+02   4.4512009e+01   4.7625653e+00
   3.2300000e+02   5.0356289e+01  -5.4934341e-01
   3.2400000e+02   4.7828015e+01   2.5585203e+00
   3.2500000e+02   4.4556997e+01  -4.1940331e+00
   3.2600000e+02   4.7366833e+01   2.4429590e+00
   3.2700000e+02   4.5851490e+01   2.1670552e+00
   3.2800000e+02   4.9970615e+01  -1.7573965e+00
   3.2900000e+02   4.6035284e+01  -1.4880594e-01
   3.3000000e+02   4.7431921e+01   2.1423060e+00
   3.3100000e+02   4.4458362e+01  -4.9874208e-01
   3.3200000e+02   4.9029247e+01  -3.8337867e-01
   3.3300000e+02   4.9581752e+01  -1.7810966e+00
   3.3400000e+02   4.5455903e+01   4.5329758e+00
   3.3500000e+02   4.6600491e+01  -5.6164407e+00
   3.3600000e+02   4.6701234e+01   1.5416477e+00
   3.3700000e+02   4.9914529e+01  -1.2735621e+00
   3.3800000e+02   4.5850117e+01   7.9135218e+00
   3.3900000e+02   4.6164433e+01  -7.7036729e+00
   3.4000000e+02   4.8752969e+01   1.7949198e+00
   3.4100000e+02   4.3459646e+01   2.2538965e+00
   3.4200000e+02   4.9870423e+01   1.5917889e+00
   3.4300000e+02   4.7620083e+01  -1.3457462e+00
   3.4400000e+02   4.7102080e+01   1.3996778e+00
   3.4500000e+02   4.6269825e+01  -4.6292787e+00
   3.4600000e+02   4.6278272e+01   1.6817517e+00
   3.4700000e+02   4.9508759e+01   1.5595671e+00
   3.4800000e+02   4.7128651e+01   2.4837667e-01
   3.4900000e+02   4.5112152e+01  -2.3303165e+00
   3.5000000e+02   4.5741210e+01  -2.2462312e-02
   3.5100000e+02   4.8924251e+01   1.4081967e+00
   3.5200000e+02   4.7963253e+01   1.4738854e-01
   3.5300000e+02   4.6619403e+01  -5.4307615e-01
   3.5400000e+02   5.1194196e+01   3.0301339e+00
   3.5500000e+02   4.5958546e+01  -6.5711323e+00
   3.5600000e+02   4.7307283e+01   2.3455755e+00
   3.5700000e+02   4.8457048e+01   4.1701418e-01
   3.5800000e+02   4.3830544e+01   2.9808717e+00
   3.5900000e+02   4.9570219e+01  -2.9815627e+00
   3.6000000e+02   4.7333038e+01   6.1519097e-01
   3.6100000e+02   4.5199080e+01  -5.7074205e-01
   3.6200000e+02   4.7446125e+01  -1.0929039e+00
   3.6300000e+02   4.7000638e+01  -1.2276723e+00
   3.6400000e+02   4.7539619e+01  -6.0639325e-05
   3.6500000e+02   4.7949025e+01   1.4837200e+00
   3.6600000e+02   4.8287082e+01  -2.7730956e+00
   3.6700000e+02   4.5112212e+01  -8.8865866e-01
   3.6800000e+02   5.0655691e+01   8.9441621e+00
   3.6900000e+02   4.4478629e+01  -7.8095381e+00
   3.7000000e+02   4.6876671e+01   2.0704073e+00
   3.7100000e+02   4.8834133e+01  -1.2087728e-01
   3.7200000e+02   4.5064741e+01  -7.2237336e-01
   3.7300000e+02   4.6936926e+01  -2.9139711e+00
   3.7400000e+02   4.1429788e+01  -7.9001622e+00
   3.7500000e+02   4.1476089e+01  -3.9887631e+00
   3.7600000e+02   3.6100644e+01  -8.3915095e+00
   3.7700000e+02   3.4122616e+01  -1.4492843e+01
   3.7800000e+02   3.3700304e+01  -3.2498502e+00
   3.7900000e+02   3.4537995e+01  -1.4208401e+01
   3.8000000e+02   2.8843304e+01  -4.7444055e+00
   3.8100000e+02   2.9506150e+01  -6.6523977e+00
   3.8200000e+02   2.6919754e+01  -9.9131619e+00
   3.8300000e+02   2.6118971e+01  -6.4833662e+00
   3.8400000e+02   2.5603047e+01  -3.1312585e+00
   3.8500000e+02   1.9461552e+01  -3.8316191e+00
   3.8600000e+02   2.4249065e+01   2.9363204e+00
   3.8700000e+02   2.0861853e+01  -2.8393119e+00
   3.8800000e+02   2.1620481e+01   1.0610899e+00
   3.8900000e+02   2.4932378e+01  -2.0431072e+00
   3.9000000e+02   2.2031804e+01  -4.7714138e+00
   3.9100000e+02   2.0400076e+01  -1.0000620e+01
   3.9200000e+02   2.1594943e+01  -1.6597486e+00
   3.9300000e+02   2.2736357e+01  -7.7101374e+00
   3.9400000e+02   2.0987999e+01  -1.6456839e+01
   3.9500000e+02   1.8632466e+01  -1.5184106e+01
   3.9600000e+02   1.9295758e+01  -2.9399124e+01
   3.9700000e+02   2.0374276e+01  -2.2056597e+01
