   1.3939659e+02   8.6887614e+01
   1.4139746e+02   8.7151716e+01
   1.4340386e+02   8.7280363e+01
   1.4513095e+02   8.6851916e+01
   1.4741033e+02   8.6795696e+01
   1.4913870e+02   8.7215398e+01
   1.5115532e+02   8.6993310e+01
   1.5304839e+02   8.7036294e+01
   1.5497471e+02   8.6636337e+01
   1.5703453e+02   8.6875622e+01
   1.5886490e+02   8.6962996e+01
   1.6074781e+02   8.7188414e+01
   1.6240859e+02   8.6958793e+01
   1.6483911e+02   8.6729636e+01
   1.6675969e+02   8.6965834e+01
   1.6869127e+02   8.7099383e+01
   1.7053378e+02   8.6457524e+01
   1.7257072e+02   8.6815652e+01
   1.7454729e+02   8.6940888e+01
   1.7657707e+02   8.6505080e+01
   1.7842281e+02   8.6610526e+01
   1.8038624e+02   8.6854293e+01
   1.8233964e+02   8.6719441e+01
   1.8413101e+02   8.6504463e+01
   1.8596204e+02   8.6613723e+01
   1.8838470e+02   8.6474508e+01
   1.9002052e+02   8.6680832e+01
   1.9203507e+02   8.6271304e+01
   1.9394408e+02   8.6426348e+01
   1.9598816e+02   8.6505196e+01
   1.9820354e+02   8.6469803e+01
   1.9989699e+02   8.6395376e+01
   2.0168008e+02   8.6508813e+01
   2.0383230e+02   8.6432655e+01
   2.0578584e+02   8.6396270e+01
   2.0765086e+02   8.6421162e+01
   2.0969337e+02   8.6812666e+01
   2.1160352e+02   8.6719392e+01
   2.1348551e+02   8.6815357e+01
   2.1580849e+02   8.6726920e+01
   2.1733909e+02   8.6678467e+01
   2.1949131e+02   8.6464780e+01
   2.2160317e+02   8.6823857e+01
   2.2369142e+02   8.6841438e+01
   2.2532669e+02   8.6913793e+01
   2.2779177e+02   8.7286585e+01
   2.2926471e+02   8.6553148e+01
   2.3145935e+02   8.6924797e+01
   2.3298877e+02   8.6844182e+01
   2.3485490e+02   8.6545560e+01
   2.3690443e+02   8.6569385e+01
   2.3879861e+02   8.6757980e+01
   2.4083579e+02   8.6617316e+01
   2.4243215e+02   8.6696273e+01
   2.4477797e+02   8.6573961e+01
   2.4653325e+02   8.6510889e+01
   2.4836968e+02   8.6511662e+01
   2.5043098e+02   8.6510317e+01
   2.5233825e+02   8.6403356e+01
   2.5421776e+02   8.6284716e+01
   2.5618643e+02   8.6414506e+01
   2.5784298e+02   8.6097403e+01
   2.5998882e+02   8.6382353e+01
   2.6187760e+02   8.6315820e+01
   2.6392342e+02   8.6163439e+01
   2.6565875e+02   8.6229845e+01
   2.6786272e+02   8.6329586e+01
   2.6957971e+02   8.6559412e+01
   2.7163172e+02   8.6495520e+01
   2.7362932e+02   8.6317342e+01
   2.7555286e+02   8.6283618e+01
   2.7746272e+02   8.6362898e+01
   2.7962967e+02   8.6138199e+01
   2.8131181e+02   8.6421898e+01
   2.8329874e+02   8.6454874e+01
   2.8519616e+02   8.6263442e+01
   2.8731082e+02   8.6327404e+01
   2.8915622e+02   8.6044978e+01
   2.9088053e+02   8.6453608e+01
   2.9294249e+02   8.6314165e+01
   2.9503937e+02   8.6629618e+01
   2.9677391e+02   8.6059322e+01
   2.9885610e+02   8.6013443e+01
   3.0086799e+02   8.6153104e+01
   3.0301281e+02   8.5935631e+01
   3.0491040e+02   8.6223381e+01
   3.0705753e+02   8.6206697e+01
   3.0863268e+02   8.5978808e+01
   3.1067246e+02   8.6040981e+01
   3.1270659e+02   8.6140702e+01
   3.1501203e+02   8.5423018e+01
   3.1694898e+02   8.6017917e+01
   3.1879777e+02   8.6398266e+01
   3.2043401e+02   8.6428748e+01
   3.2273788e+02   8.5656684e+01
   3.2454813e+02   8.5895388e+01
   3.2661181e+02   8.5827745e+01
   3.2834666e+02   8.5612117e+01
   3.3063741e+02   8.5384135e+01
   3.3263390e+02   8.5602157e+01
   3.3472314e+02   8.6080972e+01
   3.3626898e+02   8.6076539e+01
   3.3826403e+02   8.6052057e+01
   3.4066457e+02   8.5460233e+01
   3.4251768e+02   8.5489454e+01
   3.4451280e+02   8.5311632e+01
   3.4663081e+02   8.5284404e+01
   3.4839187e+02   8.5467961e+01
   3.5024666e+02   8.5331989e+01
   3.5190288e+02   8.5820291e+01
   3.5426636e+02   8.5447840e+01
   3.5604406e+02   8.5445858e+01
   3.5826094e+02   8.5425070e+01
   3.6008797e+02   8.5470009e+01
   3.6230822e+02   8.5439200e+01
   3.6414405e+02   8.5480907e+01
   3.6586746e+02   8.5534542e+01
   3.6777637e+02   8.5597587e+01
   3.6962251e+02   8.5689666e+01
   3.7166903e+02   8.5225270e+01
   3.7345200e+02   8.5330848e+01
   3.7557547e+02   8.5370755e+01
   3.7789108e+02   8.4964319e+01
   3.7943553e+02   8.5387443e+01
   3.8170599e+02   8.5355790e+01
   3.8363271e+02   8.5125192e+01
   3.8544605e+02   8.5603311e+01
   3.8754037e+02   8.5403364e+01
   3.8925398e+02   8.5619339e+01
   3.9149659e+02   8.5377323e+01
   3.9347970e+02   8.5329951e+01
   3.9531043e+02   8.5136196e+01
   3.9724004e+02   8.5275291e+01
   3.9923296e+02   8.5197799e+01
   4.0107508e+02   8.5066869e+01
   4.0312010e+02   8.4606669e+01
   4.0491824e+02   8.5113179e+01
   4.0695043e+02   8.5478580e+01
   4.0895585e+02   8.5065469e+01
   4.1083409e+02   8.5005752e+01
   4.1287140e+02   8.5242206e+01
   4.1490815e+02   8.5127861e+01
   4.1690322e+02   8.4814320e+01
   4.1869673e+02   8.4917151e+01
   4.2070724e+02   8.4956482e+01
   4.2270904e+02   8.4918386e+01
   4.2470142e+02   8.4978175e+01
   4.2675219e+02   8.4861153e+01
   4.2884342e+02   8.5259653e+01
   4.3070751e+02   8.5058984e+01
   4.3268429e+02   8.4954196e+01
   4.3463556e+02   8.4650456e+01
   4.3648283e+02   8.4792464e+01
   4.3853900e+02   8.5120919e+01
   4.4027908e+02   8.4964885e+01
   4.4240679e+02   8.4653531e+01
   4.4432490e+02   8.4980428e+01
   4.4622986e+02   8.4748637e+01
   4.4825976e+02   8.4973874e+01
   4.5029308e+02   8.4833181e+01
   4.5212872e+02   8.5042805e+01
   4.5441434e+02   8.5156911e+01
   4.5609327e+02   8.5191131e+01
   4.5808951e+02   8.4892954e+01
   4.6018467e+02   8.4798905e+01
   4.6201808e+02   8.4684242e+01
   4.6403058e+02   8.4891454e+01
   4.6598583e+02   8.4619837e+01
   4.6777546e+02   8.4647325e+01
   4.7000060e+02   8.4797895e+01
   4.7194574e+02   8.4688087e+01
   4.7370576e+02   8.4613205e+01
   4.7575158e+02   8.4664654e+01
   4.7752526e+02   8.4779671e+01
   4.7965296e+02   8.4627439e+01
   4.8156468e+02   8.4580325e+01
   4.8357635e+02   8.4697006e+01
   4.8542584e+02   8.4655141e+01
   4.8746094e+02   8.4821418e+01
   4.8938879e+02   8.4344365e+01
   4.9151562e+02   8.4653754e+01
   4.9343267e+02   8.4498792e+01
   4.9540745e+02   8.4385517e+01
   4.9732878e+02   8.4182358e+01
   4.9919856e+02   8.4108416e+01
   5.0127723e+02   8.4154879e+01
   5.0302078e+02   8.4577410e+01
   5.0531181e+02   8.4765095e+01
   5.0708358e+02   8.4200178e+01
   5.0938177e+02   8.4233153e+01
   5.1112104e+02   8.4370963e+01
   5.1310586e+02   8.4095748e+01
   5.1490789e+02   8.4512342e+01
   5.1699054e+02   8.4404318e+01
   5.1897222e+02   8.4572766e+01
   5.2107458e+02   8.4470465e+01
   5.2288823e+02   8.4157973e+01
   5.2494606e+02   8.4344398e+01
   5.2694429e+02   8.3975442e+01
   5.2897743e+02   8.4281770e+01
   5.3083403e+02   8.4514005e+01
   5.3305163e+02   8.4300806e+01
   5.3499310e+02   8.4046505e+01
   5.3698254e+02   8.4320687e+01
   5.3884339e+02   8.4131055e+01
   5.4073621e+02   8.4284293e+01
   5.4280465e+02   8.3782609e+01
   5.4479952e+02   8.4227069e+01
   5.4667705e+02   8.3645611e+01
   5.4854480e+02   8.4076165e+01
   5.5058829e+02   8.4160523e+01
   5.5267940e+02   8.4155821e+01
   5.5468389e+02   8.4154748e+01
   5.5649835e+02   8.4033802e+01
   5.5853121e+02   8.3513030e+01
   5.6031135e+02   8.3982515e+01
   5.6233456e+02   8.3971814e+01
   5.6408233e+02   8.4059293e+01
   5.6629619e+02   8.3907612e+01
   5.6840048e+02   8.3931242e+01
   5.7030099e+02   8.3797582e+01
   5.7216850e+02   8.3448012e+01
   5.7444848e+02   8.3152700e+01
   5.7615475e+02   8.3207460e+01
   5.7799501e+02   8.4172123e+01
   5.7926083e+02   8.4023712e+01
   5.8003969e+02   8.3899765e+01
   5.8127283e+02   8.3608247e+01
   5.8212572e+02   8.2938479e+01
   5.8322387e+02   8.3062371e+01
   5.8410235e+02   8.2786885e+01
   5.8489841e+02   8.3615637e+01
   5.8613737e+02   8.2419272e+01
   5.8693002e+02   8.3951389e+01
   5.8781439e+02   8.3568445e+01
   5.8882273e+02   8.4032736e+01
   5.8964844e+02   8.1518603e+01
   5.9074482e+02   8.3084530e+01
   5.9175156e+02   8.3718499e+01
