   1.2100000e+02   1.7649748e+02   4.5060011e+01   1.7798267e+02   1.4851913e+00
   1.2200000e+02   1.7785338e+02   4.0697894e+01   1.7925867e+02   1.4052898e+00
   1.2300000e+02   1.7951281e+02   5.0221579e+01   1.8107515e+02   1.5623502e+00
   1.2400000e+02   1.8106020e+02   4.7447147e+01   1.8261331e+02   1.5531092e+00
   1.2500000e+02   1.8272830e+02   5.0704758e+01   1.8435247e+02   1.6241744e+00
   1.2600000e+02   1.8434111e+02   4.8443855e+01   1.8595827e+02   1.6171549e+00
   1.2700000e+02   1.8613566e+02   5.3854352e+01   1.8786244e+02   1.7267860e+00
   1.2800000e+02   1.8746802e+02   4.0157466e+01   1.8895104e+02   1.4830187e+00
   1.2900000e+02   1.8915340e+02   5.0961484e+01   1.9076149e+02   1.6080868e+00
   1.3000000e+02   1.9070216e+02   4.6892084e+01   1.9227359e+02   1.5714225e+00
   1.3100000e+02   1.9212778e+02   4.3262219e+01   1.9360910e+02   1.4813123e+00
   1.3200000e+02   1.9376561e+02   4.9135263e+01   1.9534365e+02   1.5780427e+00
   1.3300000e+02   1.9537331e+02   4.9145047e+01   1.9696968e+02   1.5963691e+00
   1.3400000e+02   1.9700432e+02   4.8930494e+01   1.9862209e+02   1.6177783e+00
   1.3500000e+02   1.9838929e+02   4.1738067e+01   1.9986319e+02   1.4739000e+00
   1.3600000e+02   1.9994327e+02   4.6695123e+01   2.0146666e+02   1.5233898e+00
   1.3700000e+02   2.0166274e+02   5.1856962e+01   2.0330731e+02   1.6445733e+00
   1.3800000e+02   2.0329054e+02   4.8855943e+01   2.0492475e+02   1.6342085e+00
   1.3900000e+02   2.0491592e+02   4.8800515e+01   2.0654467e+02   1.6287492e+00
   1.4000000e+02   2.0653524e+02   4.9604591e+01   2.0815816e+02   1.6229230e+00
   1.4100000e+02   2.0791648e+02   4.2142141e+01   2.0939003e+02   1.4735530e+00
   1.4200000e+02   2.0968585e+02   5.3152403e+01   2.1134224e+02   1.6563819e+00
   1.4300000e+02   2.1117187e+02   4.4806176e+01   2.1272296e+02   1.5510912e+00
   1.4400000e+02   2.1266408e+02   4.9782897e+01   2.1417879e+02   1.5147033e+00
   1.4500000e+02   2.1415826e+02   4.6867810e+01   2.1566027e+02   1.5020154e+00
   1.4600000e+02   2.1590503e+02   5.2505290e+01   2.1755832e+02   1.6532843e+00
   1.4700000e+02   2.1743372e+02   4.5862121e+01   2.1901001e+02   1.5762821e+00
   1.4800000e+02   2.1910914e+02   5.0303906e+01   2.2074669e+02   1.6375487e+00
   1.4900000e+02   2.2071927e+02   4.8782251e+01   2.2233987e+02   1.6206026e+00
   1.5000000e+02   2.2211690e+02   4.2402677e+01   2.2359970e+02   1.4827989e+00
   1.5100000e+02   2.2369168e+02   4.7474685e+01   2.2523133e+02   1.5396473e+00
   1.5200000e+02   2.2520316e+02   4.5548695e+01   2.2672540e+02   1.5222395e+00
   1.5300000e+02   2.2675435e+02   4.6700220e+01   2.2829448e+02   1.5401309e+00
   1.5400000e+02   2.2844324e+02   5.1143803e+01   2.3007532e+02   1.6320713e+00
   1.5500000e+02   2.2983598e+02   4.2141451e+01   2.3132013e+02   1.4841522e+00
   1.5600000e+02   2.3167743e+02   5.5403236e+01   2.3338240e+02   1.7049740e+00
   1.5700000e+02   2.3307911e+02   4.2578608e+01   2.3459664e+02   1.5175284e+00
   1.5800000e+02   2.3471704e+02   4.9232471e+01   2.3630898e+02   1.5919397e+00
   1.5900000e+02   2.3632448e+02   4.8244395e+01   2.3792600e+02   1.6015212e+00
   1.6000000e+02   2.3781302e+02   4.6260479e+01   2.3934471e+02   1.5316947e+00
   1.6100000e+02   2.3944043e+02   5.0507305e+01   2.4103128e+02   1.5908516e+00
   1.6200000e+02   2.4080466e+02   4.1035124e+01   2.4225545e+02   1.4507926e+00
   1.6300000e+02   2.4232800e+02   4.5914469e+01   2.4382362e+02   1.4956267e+00
   1.6400000e+02   2.4399742e+02   5.0127516e+01   2.4560046e+02   1.6030371e+00
   1.6500000e+02   2.4567564e+02   5.0700775e+01   2.4732515e+02   1.6495061e+00
   1.6600000e+02   2.4717530e+02   4.5076625e+01   2.4873219e+02   1.5568935e+00
   1.6700000e+02   2.4865813e+02   4.4649982e+01   2.5016925e+02   1.5111186e+00
   1.6800000e+02   2.5026558e+02   4.8242852e+01   2.5183624e+02   1.5706562e+00
   1.6900000e+02   2.5192670e+02   5.0048897e+01   2.5355327e+02   1.6265674e+00
   1.7000000e+02   2.5355958e+02   4.9230134e+01   2.5519005e+02   1.6304686e+00
   1.7100000e+02   2.5499575e+02   4.3101035e+01   2.5650614e+02   1.5103867e+00
   1.7200000e+02   2.5646568e+02   4.4639879e+01   2.5795107e+02   1.4853831e+00
   1.7300000e+02   2.5806887e+02   4.9158307e+01   2.5962706e+02   1.5581879e+00
   1.7400000e+02   2.5956008e+02   4.5750500e+01   2.6107687e+02   1.5167944e+00
   1.7500000e+02   2.6116321e+02   4.8438933e+01   2.6273336e+02   1.5701515e+00
   1.7600000e+02   2.6269700e+02   4.6026145e+01   2.6424467e+02   1.5476776e+00
   1.7700000e+02   2.6430274e+02   4.8177414e+01   2.6588631e+02   1.5835659e+00
   1.7800000e+02   2.6574358e+02   4.3273870e+01   2.6723894e+02   1.4953575e+00
   1.7900000e+02   2.6736076e+02   4.8690015e+01   2.6893141e+02   1.5706463e+00
   1.8000000e+02   2.6898125e+02   4.8625224e+01   2.7058270e+02   1.6014496e+00
   1.8100000e+02   2.7051493e+02   4.6053118e+01   2.7207450e+02   1.5595682e+00
   1.8200000e+02   2.7202989e+02   4.5916876e+01   2.7356189e+02   1.5319968e+00
   1.8300000e+02   2.7372760e+02   5.2660366e+01   2.7536202e+02   1.6344163e+00
   1.8400000e+02   2.7510378e+02   4.2219953e+01   2.7657860e+02   1.4748187e+00
   1.8500000e+02   2.7655929e+02   4.3680970e+01   2.7802217e+02   1.4628817e+00
   1.8600000e+02   2.7819143e+02   4.9018726e+01   2.7975892e+02   1.5674889e+00
   1.8700000e+02   2.7967849e+02   4.4630089e+01   2.8119627e+02   1.5177828e+00
   1.8800000e+02   2.8124490e+02   4.7005094e+01   2.8279273e+02   1.5478334e+00
   1.8900000e+02   2.8277283e+02   4.5871997e+01   2.8430836e+02   1.5355333e+00
   1.9000000e+02   2.8432792e+02   4.6797576e+01   2.8587555e+02   1.5476228e+00
   1.9100000e+02   2.8602737e+02   5.1522116e+01   2.8766882e+02   1.6414521e+00
   1.9200000e+02   2.8748807e+02   4.3881191e+01   2.8901781e+02   1.5297414e+00
   1.9300000e+02   2.8901767e+02   4.5979170e+01   2.9054732e+02   1.5296546e+00
   1.9400000e+02   2.9051277e+02   4.4853836e+01   2.9202107e+02   1.5083009e+00
   1.9500000e+02   2.9204118e+02   4.5921001e+01   2.9356192e+02   1.5207317e+00
   1.9600000e+02   2.9377644e+02   5.2323553e+01   2.9542975e+02   1.6533121e+00
   1.9700000e+02   2.9535496e+02   4.7383096e+01   2.9696205e+02   1.6070888e+00
   1.9800000e+02   2.9702943e+02   5.0234980e+01   2.9867816e+02   1.6487328e+00
   1.9900000e+02   2.9856892e+02   4.6217785e+01   3.0015014e+02   1.5812196e+00
   2.0000000e+02   3.0005657e+02   4.4835752e+01   3.0157995e+02   1.5233873e+00
   2.0100000e+02   3.0168752e+02   4.9170820e+01   3.0327738e+02   1.5898649e+00
   2.0200000e+02   3.0326011e+02   4.7233115e+01   3.0483931e+02   1.5791926e+00
   2.0300000e+02   3.0490839e+02   4.9641767e+01   3.0653028e+02   1.6218898e+00
   2.0400000e+02   3.0636824e+02   4.3838985e+01   3.0788999e+02   1.5217438e+00
   2.0500000e+02   3.0791619e+02   4.6443938e+01   3.0945413e+02   1.5379388e+00
   2.0600000e+02   3.0957412e+02   4.9768192e+01   3.1118621e+02   1.6120947e+00
   2.0700000e+02   3.1105117e+02   4.4594225e+01   3.1257981e+02   1.5286370e+00
   2.0800000e+02   3.1272420e+02   5.0486037e+01   3.1434207e+02   1.6178728e+00
   2.0900000e+02   3.1428506e+02   4.6825935e+01   3.1586770e+02   1.5826401e+00
   2.1000000e+02   3.1589153e+02   4.8337280e+01   3.1748889e+02   1.5973657e+00
   2.1100000e+02   3.1749486e+02   4.8170391e+01   3.1909591e+02   1.6010511e+00
   2.1200000e+02   3.1901085e+02   4.5483525e+01   3.2055933e+02   1.5484832e+00
   2.1300000e+02   3.2062800e+02   4.8549391e+01   3.2221892e+02   1.5909205e+00
   2.1400000e+02   3.2214052e+02   4.5399337e+01   3.2368299e+02   1.5424680e+00
   2.1500000e+02   3.2368830e+02   4.6809288e+01   3.2523406e+02   1.5457522e+00
   2.1600000e+02   3.2542337e+02   5.2612043e+01   3.2708613e+02   1.6627563e+00
   2.1700000e+02   3.2693689e+02   4.6206946e+01   3.2850741e+02   1.5705219e+00
   2.1800000e+02   3.2856473e+02   4.9420588e+01   3.3017067e+02   1.6059453e+00
   2.1900000e+02   3.3005013e+02   4.4562563e+01   3.3158158e+02   1.5314449e+00
   2.2000000e+02   3.3173648e+02   5.0645734e+01   3.3336365e+02   1.6271787e+00
   2.2100000e+02   3.3318763e+02   4.3574367e+01   3.3470602e+02   1.5183880e+00
   2.2200000e+02   3.3477951e+02   4.7930808e+01   3.3634332e+02   1.5638096e+00
   2.2300000e+02   3.3635941e+02   4.7398873e+01   3.3793317e+02   1.5737552e+00
   2.2400000e+02   3.3787608e+02   4.5539724e+01   3.3941456e+02   1.5384762e+00
   2.2500000e+02   3.3942408e+02   4.7250197e+01   3.4096843e+02   1.5443577e+00
   2.2600000e+02   3.4107147e+02   4.9815410e+01   3.4267951e+02   1.6080371e+00
   2.2700000e+02   3.4264868e+02   4.7328199e+01   3.4423766e+02   1.5889851e+00
   2.2800000e+02   3.4421309e+02   4.7051449e+01   3.4578688e+02   1.5737948e+00
   2.2900000e+02   3.4574392e+02   4.5927987e+01   3.4729117e+02   1.5472457e+00
   2.3000000e+02   3.4725955e+02   4.5487390e+01   3.4878725e+02   1.5277031e+00
   2.3100000e+02   3.4879114e+02   4.5951636e+01   3.5032124e+02   1.5301034e+00
   2.3200000e+02   3.5037904e+02   4.7684509e+01   3.5194487e+02   1.5658271e+00
   2.3300000e+02   3.5187655e+02   4.4925649e+01   3.5340016e+02   1.5236067e+00
   2.3400000e+02   3.5349221e+02   4.8471148e+01   3.5507271e+02   1.5804986e+00
   2.3500000e+02   3.5503949e+02   4.6421955e+01   3.5659946e+02   1.5599676e+00
   2.3600000e+02   3.5668107e+02   4.9252747e+01   3.5829147e+02   1.6104029e+00
   2.3700000e+02   3.5824173e+02   4.6997539e+01   3.5982139e+02   1.5796603e+00
   2.3800000e+02   3.5974050e+02   4.5009980e+01   3.6127018e+02   1.5296724e+00
   2.3900000e+02   3.6137057e+02   4.9012565e+01   3.6296229e+02   1.5917200e+00
   2.4000000e+02   3.6294179e+02   4.7173254e+01   3.6452083e+02   1.5790468e+00
   2.4100000e+02   3.6449265e+02   4.6554293e+01   3.6605428e+02   1.5616280e+00
   2.4200000e+02   3.6606479e+02   4.7236897e+01   3.6763291e+02   1.5681224e+00
   2.4300000e+02   3.6755046e+02   4.4633451e+01   3.6906763e+02   1.5171664e+00
   2.4400000e+02   3.6911275e+02   4.6874772e+01   3.7065780e+02   1.5450543e+00
   2.4500000e+02   3.7065802e+02   4.6718457e+01   3.7220320e+02   1.5451857e+00
   2.4600000e+02   3.7220897e+02   4.7000987e+01   3.7375772e+02   1.5487494e+00
   2.4700000e+02   3.7379125e+02   4.7897711e+01   3.7536072e+02   1.5694715e+00
   2.4800000e+02   3.7536191e+02   4.7143836e+01   3.7693212e+02   1.5702083e+00
   2.4900000e+02   3.7697474e+02   4.8403267e+01   3.7857129e+02   1.5965506e+00
   2.5000000e+02   3.7853670e+02   4.7039690e+01   3.8011187e+02   1.5751700e+00
   2.5100000e+02   3.8013835e+02   4.8206718e+01   3.8172988e+02   1.5915350e+00
   2.5200000e+02   3.8173634e+02   4.8023813e+01   3.8333187e+02   1.5955282e+00
   2.5300000e+02   3.8321601e+02   4.4501606e+01   3.8473993e+02   1.5239208e+00
   2.5400000e+02   3.8483367e+02   4.8573611e+01   3.8641552e+02   1.5818555e+00
   2.5500000e+02   3.8643890e+02   4.8166785e+01   3.8803520e+02   1.5963015e+00
   2.5600000e+02   3.8800947e+02   4.7365175e+01   3.8958988e+02   1.5804025e+00
   2.5700000e+02   3.8957163e+02   4.7339177e+01   3.9114076e+02   1.5691280e+00
   2.5800000e+02   3.9112809e+02   4.6752652e+01   3.9268938e+02   1.5612943e+00
   2.5900000e+02   3.9269645e+02   4.7060860e+01   3.9426212e+02   1.5656654e+00
   2.6000000e+02   3.9428518e+02   4.7737495e+01   3.9586510e+02   1.5799186e+00
   2.6100000e+02   3.9586365e+02   4.7439770e+01   3.9744267e+02   1.5790218e+00
   2.6200000e+02   3.9742119e+02   4.7039707e+01   3.9898693e+02   1.5657449e+00
   2.6300000e+02   3.9893987e+02   4.5562161e+01   4.0047653e+02   1.5366603e+00
   2.6400000e+02   4.0061231e+02   5.0219989e+01   4.0223288e+02   1.6205736e+00
   2.6500000e+02   4.0216034e+02   4.6481796e+01   4.0373609e+02   1.5757432e+00
   2.6600000e+02   4.0371084e+02   4.6547190e+01   4.0527097e+02   1.5601368e+00
   2.6700000e+02   4.0532759e+02   4.8506473e+01   4.0692272e+02   1.5951283e+00
   2.6800000e+02   4.0687951e+02   4.6615039e+01   4.0844793e+02   1.5684223e+00
   2.6900000e+02   4.0843995e+02   4.6849454e+01   4.1000345e+02   1.5634929e+00
   2.7000000e+02   4.1004068e+02   4.8084150e+01   4.1162718e+02   1.5865015e+00
   2.7100000e+02   4.1162733e+02   4.7826467e+01   4.1321393e+02   1.5865975e+00
   2.7200000e+02   4.1320757e+02   4.7417457e+01   4.1479023e+02   1.5826659e+00
   2.7300000e+02   4.1468531e+02   4.4376198e+01   4.1620313e+02   1.5178210e+00
   2.7400000e+02   4.1624521e+02   4.6871112e+01   4.1778903e+02   1.5438236e+00
   2.7500000e+02   4.1770162e+02   4.3780483e+01   4.1919143e+02   1.4898038e+00
   2.7600000e+02   4.1930551e+02   4.8119542e+01   4.2086582e+02   1.5603081e+00
   2.7700000e+02   4.2094557e+02   4.9202082e+01   4.2255518e+02   1.6096015e+00
   2.7800000e+02   4.2248361e+02   4.6184455e+01   4.2404898e+02   1.5653727e+00
   2.7900000e+02   4.2400890e+02   4.5851081e+01   4.2554949e+02   1.5405965e+00
   2.8000000e+02   4.2562752e+02   4.8592625e+01   4.2721634e+02   1.5888194e+00
   2.8100000e+02   4.2723187e+02   4.8146788e+01   4.2883029e+02   1.5984197e+00
   2.8200000e+02   4.2868860e+02   4.3792444e+01   4.3019944e+02   1.5108474e+00
   2.8300000e+02   4.3032474e+02   4.9112901e+01   4.3191303e+02   1.5882859e+00
   2.8400000e+02   4.3184384e+02   4.5730624e+01   4.3338937e+02   1.5455256e+00
   2.8500000e+02   4.3341609e+02   4.7191230e+01   4.3497814e+02   1.5620446e+00
   2.8600000e+02   4.3495944e+02   4.6303225e+01   4.3650993e+02   1.5504885e+00
   2.8700000e+02   4.3665877e+02   5.1115917e+01   4.3830124e+02   1.6424746e+00
   2.8800000e+02   4.3822013e+02   4.7020337e+01   4.3981248e+02   1.5923467e+00
   2.8900000e+02   4.3968898e+02   4.4068157e+01   4.4120501e+02   1.5160238e+00
   2.9000000e+02   4.4121589e+02   4.6015230e+01   4.4273864e+02   1.5227507e+00
   2.9100000e+02   4.4288778e+02   5.0162545e+01   4.4450270e+02   1.6149222e+00
   2.9200000e+02   4.4444267e+02   4.6648902e+01   4.4602049e+02   1.5778199e+00
   2.9300000e+02   4.4597956e+02   4.6107120e+01   4.4753209e+02   1.5525258e+00
   2.9400000e+02   4.4759783e+02   4.8660450e+01   4.4919099e+02   1.5931572e+00
   2.9500000e+02   4.4894753e+02   4.0502407e+01   4.5039023e+02   1.4426944e+00
   2.9600000e+02   4.5071465e+02   5.3016057e+01   4.5235785e+02   1.6431976e+00
   2.9700000e+02   4.5237846e+02   4.9917568e+01   4.5403439e+02   1.6559332e+00
   2.9800000e+02   4.5378136e+02   4.2215736e+01   4.5528091e+02   1.4995522e+00
   2.9900000e+02   4.5544018e+02   5.0295601e+01   4.5703817e+02   1.5979869e+00
   3.0000000e+02   4.5697548e+02   4.6059124e+01   4.5853473e+02   1.5592466e+00
   3.0100000e+02   4.5859337e+02   4.8690768e+01   4.6018886e+02   1.5954865e+00
   3.0200000e+02   4.6022137e+02   4.8840573e+01   4.6183695e+02   1.6155799e+00
   3.0300000e+02   4.6176967e+02   4.6762130e+01   4.6334367e+02   1.5740001e+00
   3.0400000e+02   4.6329697e+02   4.6241212e+01   4.6484211e+02   1.5451371e+00
